"ID","VERTEX","LAT","LON","ROWNUMBER"
976,"4","","",2021
976,"3","","",2020
976,"2","","",2019
975,"1","","",2014
975,"2","","",2015
975,"3","","",2016
975,"4","","",2017
974,"1","","",2010
974,"4","","",2013
974,"2","","",2011
974,"3","","",2012
973,"4","","",2009
973,"3","","",2008
973,"2","","",2007
973,"1","","",2006
972,"1","","",2002
972,"3","","",2004
972,"4","","",2005
972,"2","","",2003
971,"3","","",2000
971,"2","","",1999
971,"1","","",1998
971,"4","","",2001
970,"4","","",1997
970,"3","","",1996
970,"2","","",1995
970,"1","","",1994
969,"1","42","-70",1990
969,"2","42.92820","-70",1991
969,"4","42","-70.47988",1993
969,"3","42.92820","-70.47988",1992
951,"1","42.81","-71.35",1986
951,"4","42.81","-71.35",1989
951,"2","42.81","-71.35",1987
951,"3","42.81","-71.35",1988
950,"4","42","-70.47988",1985
950,"3","42.92820","-70.47988",1984
950,"2","42.92820","-70",1983
950,"1","42","-70",1982
949,"1","","",1978
949,"3","","",1980
949,"4","","",1981
949,"2","","",1979
929,"3","40.5372","-72.7716",1960
929,"2","40.5372","-71.8160",1959
929,"1","39.8528","-71.8160",1958
929,"4","39.8528","-72.7716",1961
909,"4","40.633","-71.783",1941
909,"3","41.4","-71.783",1940
909,"1","40.633","-70.783",1938
909,"2","41.4","-70.783",1939
889,"2","41.317","-69.867",1919
889,"4","40.583","-70.85",1921
889,"3","41.317","-70.85",1920
889,"1","40.583","-69.867",1918
869,"3","41.317","-70.85",1900
869,"2","41.317","-69.867",1899
869,"1","40.583","-69.867",1898
869,"4","40.583","-70.85",1901
849,"4","42.050","-71.217",1881
849,"1","42.050","-70.3",1878
849,"2","42.683","-70.3",1879
849,"3","42.683","-71.217",1880
829,"4","40.5571","-70.7787",1861
829,"3","41.2415","-70.7787",1860
829,"1","40.5571","-69.8733",1858
829,"2","41.2415","-69.8733",1859
809,"3","41.433","-71.083",1840
809,"2","41.433","-70.150",1839
809,"1","40.717","-70.150",1838
809,"4","40.717","-71.083",1841
789,"1","40.717","-70.150",1818
789,"2","41.433","-70.150",1819
789,"3","41.433","-71.083",1820
789,"4","40.717","-71.083",1821
769,"1","40.083","-69.067",1798
769,"2","40.817","-69.067",1799
769,"3","40.817","-70.033",1800
769,"4","40.083","-70.033",1801
749,"3","43.23702557","-70.82721059",1420
749,"4","42.55261443","-70.82721059",1421
749,"2","43.23702557","-69.7233666",1419
749,"1","42.55261443","-69.7233666",1418
729,"1","38.69907774","-72.99997399",1398
729,"2","39.40525566","-72.99997399",1399
729,"3","39.40525566","-73.90932601",1400
729,"4","38.69907774","-73.90932601",1401
709,"4","42.183","-70.95",1381
709,"3","42.833","-70.95",1380
709,"2","42.833","-70.067",1379
709,"1","42.183","-70.067",1378
689,"1","42.18333","-70.0667",1358
689,"2","42.8333","-70.0667",1359
689,"3","42.8333","-70.95",1360
689,"4","42.18333","-70.95",1361
668,"2","42.62985236","-70.35736457",1355
668,"4","41.97014764","-71.2493021",1357
668,"3","42.62985236","-71.2493021",1356
668,"1","41.97014764","-70.35736457",1354
667,"1","41.967","-70.35",1350
667,"2","42.633","-70.35",1351
667,"3","42.633","-71.25",1352
667,"4","41.967","-71.25",1353
666,"2","42.55","-70.467",1347
666,"1","42.05","-70.467",1346
666,"3","42.55","-71.133",1348
666,"4","42.05","-71.133",1349
646,"4","40.767","-69.683",1329
646,"2","41.417","-68.800",1327
646,"3","41.417","-69.683",1328
646,"1","40.767","-68.800",1326
626,"1","41.017","-69.567",1322
626,"2","41.75","-69.567",1323
626,"4","41.017","-68.65",1325
626,"3","41.75","-68.65",1324
606,"3","43.05","-69.567",1320
606,"1","42.4","-68.667",1318
606,"2","43.05","-68.667",1319
606,"4","42.4","-69.567",1321
586,"1","42.150","-67.933",1314
586,"2","42.883","-67.933",1315
586,"3","42.883","-68.917",1316
586,"4","42.150","-68.917",1317
585,"4","40.733","-70.783",1313
585,"3","41.433","-70.783",1312
585,"1","40.733","-69.850",1310
585,"2","41.433","-69.850",1311
565,"3","41.617","-71.65",1308
565,"1","40.933","-70.733",1306
565,"2","41.617","-70.733",1307
565,"4","40.933","-71.65",1309
564,"1","40.7","-70.45",1302
564,"2","41.583","-70.45",1303
564,"3","41.583","-71.35",1304
564,"4","40.7","-71.35",1305
563,"4","40.450","-73.050",1301
563,"1","40.450","-72.133",1298
563,"2","41.133","-72.133",1299
563,"3","41.133","-73.050",1300
543,"3","41.4","-71.217",1296
543,"2","41.4","-70.183",1295
543,"1","40.683","-70.183",1294
543,"4","40.683","-71.217",1297
522,"4","40.717","-70.850",1277
522,"3","41.483","-70.850",1276
522,"2","41.483","-69.867",1275
522,"1","40.717","-69.867",1274
521,"1","40.467","-69.467",1270
521,"2","41.2","-69.467",1271
521,"3","41.2","-70.417",1272
521,"4","40.467","-70.417",1273
520,"4","37.983","-74.883",1269
520,"3","38.750","-74.883",1268
520,"1","37.983","-74.000",1266
520,"2","38.750","-74.000",1267
519,"3","41.583","-70.767",1264
519,"2","41.583","-69.933",1263
519,"1","40.933","-69.933",1262
519,"4","40.933","-70.767",1265
518,"4","41.433","-70.717",1261
518,"3","42.183","-70.717",1260
518,"2","42.183","-69.767",1259
518,"1","41.433","-69.767",1258
498,"3","41.583","-69.933",1240
498,"2","41.583","-70.767",1239
498,"1","40.933","-70.767",1238
498,"4","40.933","-69.933",1241
497,"1","42.517","-70.233",1234
497,"4","42.517","-71.200",1237
497,"3","43.217","-71.200",1236
497,"2","43.217","-70.233",1235
496,"4","43.333","-69.067",1233
496,"2","43.983","-68.167",1231
496,"1","43.333","-68.167",1230
496,"3","43.983","-69.067",1232
476,"2","41.917","-69.350",1227
476,"3","41.917","-70.350",1228
476,"4","41.183","-70.350",1229
476,"1","41.183","-69.350",1226
456,"2","41.200","-69.750",1223
456,"3","41.200","-70.683",1224
456,"4","40.483","-70.683",1225
456,"1","40.483","-69.750",1222
436,"4","40.833","-70.833",1205
436,"3","41.633","-70.833",1204
436,"1","40.833","-69.767",1202
436,"2","41.633","-69.767",1203
417,"3","41.2167","-70.6",1164
417,"4","40.55","-70.6",1165
417,"1","40.55","-69.733",1162
417,"2","41.2167","-69.733",1163
416,"1","32.02683333","-80.26666667",1157
416,"3","31.36666667","-80.86",1159
416,"4","31.45","-80.86",1160
416,"5","31.83333333","-80.55333333",1161
416,"2","31.36666667","-80.26666667",1158
415,"3","41.067","-70.433",1155
415,"2","41.067","-69.55",1154
415,"1","40.4","-69.55",1153
415,"4","40.4","-70.433",1156
396,"2","41.067","-68.75",1150
396,"1","40.4","-68.75",1149
396,"4","40.4","-69.633",1152
396,"3","41.067","-69.633",1151
357,"3","29.31667","-80.81667",1145
357,"6","30.0","-81.31667",1148
357,"1","30.0","-81.31667",1143
357,"5","29.67833","-81.222",1147
357,"2","30.0","-80.81667",1144
357,"4","29.31667","-81.04833",1146
356,"2","42.31666667","-69.7",1120
356,"4","41.53333333","-70.66666667",1122
356,"1","41.53333333","-69.7",1119
356,"3","42.31666667","-70.66666667",1121
355,"4","39.650","-71.767",1102
355,"3","40.300","-71.767",1101
355,"2","40.300","-70.900",1100
355,"1","39.650","-70.900",1099
335,"4","41.167","-70.933",1082
335,"3","41.833","-70.933",1081
335,"2","41.833","-70.067",1080
335,"1","41.167","-70.067",1079
315,"3","40.333","-71.017",1077
315,"4","39.7","-71.017",1078
315,"2","40.333","-70.2",1076
315,"1","39.7","-70.2",1075
314,"3","42.383","-70.450",1073
314,"2","42.383","-69.533",1072
314,"1","41.700","-69.533",1071
314,"4","41.700","-70.450",1074
313,"4","42.400","-70.767",1070
313,"3","43.067","-70.767",1069
313,"1","42.400","-69.883",1067
313,"2","43.067","-69.883",1068
293,"3","41.733","-70.5",1049
293,"4","41.033","-70.5",1050
293,"2","41.733","-69.6",1048
293,"1","41.033","-69.6",1047
274,"3","41.6","-70.8837",1033
274,"2","41.6","-69.917",1032
274,"1","40.883","-69.917",1031
274,"4","40.883","-70.8837",1034
273,"3","31.5","-80.82",1029
273,"2","31.5","-80.13333333",1028
273,"1","32.11666667","-80.13333333",1027
273,"4","31.83333333","-80.55333333",1030
272,"1","40.88","-69.92",1023
272,"2","41.60","-69.92",1024
272,"3","41.60","-70.88",1025
272,"4","40.88","-70.88",1026
271,"4","38.917","-74.350",1022
271,"1","38.917","-73.450",1019
271,"3","39.633","-74.350",1021
271,"2","39.633","-73.450",1020
251,"1","38.9","-73.583",1015
251,"2","39.7","-73.583",1016
251,"3","39.7","-74.6",1017
251,"4","38.9","-74.6",1018
232,"4","28.0166667","-80.9",1014
232,"3","28.73333","-80.9",1013
232,"1","28.0166667","-80.066667",1011
232,"2","28.73333","-80.066667",1012
231,"1","41.933","-69.371",1007
231,"4","41.933","-70.200",1010
231,"3","42.583","-70.200",1009
231,"2","42.583","-69.371",1008
213,"3","42.333","-70.6",
213,"2","42.333","-69.7",
213,"1","41.55","-69.7",
213,"4","41.55","-70.6",
193,"1","42.933","-68.25",
193,"4","42.933","-69.217",
193,"3","43.65","-69.217",
193,"2","43.65","-68.25",
192,"1","31.75","-80.62",
192,"4","31.05","-80.86",
192,"3","31.05","-80.41666667",
192,"2","31.75","-80.41666667",
191,"1","31.75","-80.62",
191,"2","31.75","-80.41666667",
191,"5","31.45","-80.86",
191,"4","31.05","-80.86",
191,"3","31.05","-80.41666667",
190,"3","29.3","-80.86",6185
190,"4","29.3","-81.04167",6186
190,"2","29.75","-80.86",6184
190,"1","29.75","-81.24333333",
190,"5","29.55167","-81.16",6187
189,"1","29.75","-81.24333333",
189,"2","29.75","-80.68333",6180
189,"5","29.54333","-81.15667",6183
189,"4","29.31667","-81.05",6182
189,"3","29.31667","-80.68333",6181
188,"1","29.75","-81.24333333",
188,"2","29.75","-80.73333",6176
188,"5","29.53667","-81.155",6179
188,"4","29.2","-80.99333",6178
188,"3","29.2","-80.73333",6177
187,"1","32.03333333","-80.26666667",
187,"2","32.03333333","-80.01667",6170
187,"3","31.35","-80.53333",6171
187,"7","31.83333","-80.55333",6175
187,"5","31.55","-80.86",6173
187,"6","31.45","-80.86",6174
187,"4","30.55","-80.76667",6172
186,"2","28.1505","-80.13883",6156
186,"15","28.60333","-80.092",6169
186,"4","28.53667","-80.0245",6158
186,"5","28.12517","-80.0085",6159
186,"6","28.02283","-80.033",6160
186,"7","28.15783","-80.0805",6161
186,"1","28.98333333","-80.02583",
186,"8","28.03017","-80.06367",6162
186,"9","27.86667","-80.26167",6163
186,"10","27.86667","-80.11633",6164
186,"11","28.02183","-80.53333",6165
186,"12","28.0005","-80.08933",6166
186,"13","28.0505","-80.096",6167
186,"14","28.12417","-80.027",6168
186,"3","28.15717","-80.0355",6157
185,"2","32.58333333","-79.18333",6153
185,"1","32.58333333","-79.43333333",
185,"4","32.03333","-80.26667",6155
185,"3","32.03333","-80.01667",6154
184,"2","29.75","-80.86",6148
184,"3","28.98333","-80.6333",6149
184,"1","29.75","-81.245",
184,"5","29.18333","-80.98333",6151
184,"6","29.53","-81.15167",6152
184,"4","28.98333","-80.86",6150
183,"2","32.3","-79.6",6144
183,"3","31.66667","-80.1",6145
183,"1","32.3","-79.86",
183,"5","31.83333","-80.55333",6147
183,"4","31.66667","-80.68667",6146
182,"2","29.6","-80.8",6140
182,"3","28.85","-80.6",6141
182,"1","29.6","-80.18333333",10253
182,"5","29.10833","-80.94167",6143
182,"4","28.85","-80.675",6142
159,"3","42.48","-69.6",1695
159,"2","42.48","-68.62",1609
159,"1","43.216","-68.62",1523
159,"4","43.216","-69.6",1781
156,"3","41.66666667","-69.53333333",1692
156,"2","41.66666667","-70.61666667",1606
156,"1","42.46666667","-70.61666667",1520
156,"4","42.46666667","-69.53333333",1778
155,"3","42.7","-69.53333333",1691
155,"2","42.7","-70.61666667",1605
155,"1","43.5","-70.61666667",1519
155,"4","43.5","-69.53333333",1777
154,"3","42.45","-69.86666667",1690
154,"2","42.45","-70.76666667",1604
154,"1","43.1","-70.76666667",1518
154,"4","43.1","-69.86666667",1776
153,"3","43.01666667","-67.73333333",1689
153,"2","43.01666667","-68.93333333",1603
153,"1","43.85","-68.93333333",1517
153,"4","43.85","-67.73333333",1775
152,"3","42.3","-68.4",1688
152,"2","42.3","-69.66666667",1602
152,"1","43.3","-69.66666667",1516
152,"4","43.3","-68.4",1774
151,"3","42.5","-69.56666667",1687
151,"2","42.5","-70.68333333",1601
151,"1","43.38333333","-70.68333333",1515
151,"4","43.38333333","-69.56666667",1773
150,"3","42.65","-67.73333333",1686
150,"2","42.65","-69.56666667",1600
150,"1","44","-69.56666667",1514
150,"4","44","-67.73333333",1772
149,"3","41.7","-70.03333333",1685
149,"2","41.7","-70.75",1599
149,"1","42.11666667","-70.75",1513
149,"4","42.11666667","-70.03333333",1771
148,"3","42.65","-69.61666667",1684
148,"2","42.65","-70.68333333",1598
148,"1","43.43333333","-70.68333333",1512
148,"4","43.43333333","-69.61666667",1770
147,"3","42.7","-67.8",1683
147,"2","42.7","-69.35",1597
147,"1","43.91666667","-69.35",1511
147,"4","43.91666667","-67.8",1769
146,"3","42.5","-68.5",1682
146,"2","42.5","-69.86666667",1596
146,"1","43.45","-69.86666667",1510
146,"4","43.45","-68.5",1768
145,"3","42.65","-69.61666667",1681
145,"2","42.65","-70.68333333",1595
145,"1","43.43333333","-70.68333333",1509
145,"4","43.43333333","-69.61666667",1767
144,"3","43.06666667","-67.83333333",1680
144,"2","43.06666667","-68.85",1594
144,"1","43.86666667","-68.85",1508
144,"4","43.86666667","-67.83333333",1766
143,"3","42.66666667","-68.55",1679
143,"2","42.66666667","-69.76666667",1593
143,"1","43.56666667","-69.76666667",1507
143,"4","43.56666667","-68.55",1765
142,"3","42.65","-69.61666667",1678
142,"2","42.65","-70.68333333",1592
142,"1","43.43333333","-70.68333333",1506
142,"4","43.43333333","-69.61666667",1764
141,"3","42.61666667","-69.65",1677
141,"2","42.61666667","-70.73333333",1591
141,"1","43.41666667","-70.73333333",1505
141,"4","43.41666667","-69.65",1763
140,"3","42.58333333","-69.58333333",1676
140,"2","42.58333333","-70.66666667",1590
140,"1","43.36666667","-70.66666667",1504
140,"4","43.36666667","-69.58333333",1762
139,"3","42.55","-69.68333333",1675
139,"2","42.55","-70.68333333",1589
139,"1","43.3","-70.68333333",1503
139,"4","43.3","-69.68333333",1761
138,"3","42.23333333","-69.66666667",1674
138,"2","42.23333333","-70.68333333",1588
138,"1","42.98333333","-70.68333333",1502
138,"4","42.98333333","-69.66666667",1760
137,"3","42.63333333","-69.78333333",1673
137,"2","42.63333333","-70.71666667",1587
137,"1","43.31666667","-70.71666667",1501
137,"4","43.31666667","-69.78333333",1759
136,"3","42.2","-67.4",1672
136,"2","42.2","-68.3",1586
136,"1","42.83333333","-68.3",1500
136,"4","42.83333333","-67.4",1758
135,"3","42.2","-68.41666667",1671
135,"2","42.2","-69.93333333",1585
135,"1","43.23333333","-69.93333333",1499
135,"4","43.23333333","-68.41666667",1757
134,"3","41.3","-69.38333333",1670
134,"2","41.3","-70",1584
134,"1","42","-70",1498
134,"4","42","-69.38333333",1756
133,"3","42","-69.75",1669
133,"2","42","-70.38333333",1583
133,"1","42.38333333","-70.38333333",1497
133,"4","42.38333333","-69.75",1755
132,"3","40.8","-70.08333333",1668
132,"1","41.5","-71.13333333",1496
132,"2","40.8","-71.13333333",1582
132,"4","41.5","-70.08333333",1754
131,"3","41.33333333","-69.81666667",1667
131,"1","41.83333333","-70.48333333",1495
131,"2","41.33333333","-70.48333333",1581
131,"4","41.83333333","-69.81666667",1753
130,"3","40.88333333","-69",1666
130,"1","41.6","-69.93333333",1494
130,"2","40.88333333","-69.93333333",1580
130,"4","41.6","-69",1752
129,"3","41.45","-69.41666667",1665
129,"1","42.11666667","-70.31666667",1493
129,"2","41.45","-70.31666667",1579
129,"4","42.11666667","-69.41666667",1751
128,"3","39.81666667","-73.05",1664
128,"1","40.48333333","-73.91666667",1492
128,"2","39.81666667","-73.91666667",1578
128,"4","40.48333333","-73.05",1750
127,"3","43.03333333","-67.76666667",1663
127,"1","43.8","-68.81666667",1491
127,"2","43.03333333","-68.81666667",1577
127,"4","43.8","-67.76666667",1749
126,"3","42.46666667","-68.45",1662
126,"4","43.2","-68.45",1748
126,"2","42.46666667","-69.31666667",1576
126,"1","43.2","-69.31666667",1490
125,"3","42.75","-69.66666667",1661
125,"1","43.41666667","-70.56666667",1489
125,"2","42.75","-70.56666667",1575
125,"4","43.41666667","-69.66666667",1747
124,"3","43.05","-67.76666667",1660
124,"1","43.7","-68.68333333",1488
124,"2","43.05","-68.68333333",1574
124,"4","43.7","-67.76666667",1746
123,"3","42.3","-68.51666667",1659
123,"1","43.31666667","-70.01666667",1487
123,"2","42.3","-70.01666667",1573
123,"4","43.31666667","-68.51666667",1745
122,"3","42.61666667","-68.75",1658
122,"1","43.3","-69.68333333",1486
122,"2","42.61666667","-69.68333333",1572
122,"4","43.3","-68.75",1744
121,"3","43.26666667","-67.46666667",1657
121,"1","44.08333333","-68.6",1485
121,"2","43.26666667","-68.6",1571
121,"4","44.08333333","-67.46666667",1743
120,"3","42.61666667","-69.45",1656
120,"1","43.33333333","-70.66666667",1484
120,"2","42.61666667","-70.66666667",1570
120,"4","43.33333333","-69.45",1742
119,"3","43.01666667","-67.71666667",1655
119,"1","43.86666667","-68.81666667",1483
119,"2","43.01666667","-68.81666667",1569
119,"4","43.86666667","-67.71666667",1741
118,"3","42.26666667","-68.51666667",1654
118,"1","43.2","-69.63333333",1482
118,"2","42.26666667","-69.63333333",1568
118,"4","43.2","-68.51666667",1740
117,"3","41.98333333","-69.66666667",1653
117,"1","43.4","-71.23333333",1481
117,"2","41.98333333","-71.23333333",1567
117,"4","43.4","-69.66666667",1739
116,"3","42.55","-69.76666667",1652
116,"1","43.25","-70.08333333",1480
116,"4","43.25","-69.76666667",1738
116,"2","42.55","-70.08333333",1566
115,"3","43.25","-68.01666667",1651
115,"1","43.9","-68.88333333",1479
115,"4","43.9","-68.01666667",1737
115,"2","43.25","-68.88333333",1565
114,"3","42.55","-69.76666667",1650
114,"1","43.25","-70.75",1478
114,"4","43.25","-69.76666667",1736
114,"2","42.55","-70.75",1564
113,"3","42.55","-68.71666667",1649
113,"1","43.38333333","-69.76666667",1477
113,"4","43.38333333","-68.71666667",1735
113,"2","42.55","-69.76666667",1563
112,"3","42.33333333","-70.81666667",1648
112,"4","43","-70.81666667",1734
112,"1","43","-69.91666667",1476
112,"2","42.33333333","-69.91666667",1562
111,"3","43.86666667","-68.26666667",1647
111,"4","44.55","-68.26666667",1733
111,"1","44.55","-67.3",1475
111,"2","43.86666667","-67.3",1561
110,"3","42.33333333","-70.81666667",1646
110,"4","43","-70.81666667",1732
110,"1","43","-69.91666667",1474
110,"2","42.33333333","-69.91666667",1560
109,"3","42.33333333","-70.81666667",1645
109,"1","43","-69.91666667",1473
109,"2","42.33333333","-69.91666667",1559
109,"4","43","-70.81666667",1731
108,"3","42.33333333","-70.81666667",1644
108,"1","43","-69.91666667",1472
108,"2","42.33333333","-69.91666667",1558
108,"4","43","-70.81666667",1730
107,"3","42.33333333","-70.81666667",1643
107,"1","43","-69.91666667",1471
107,"2","42.33333333","-69.91666667",1557
107,"4","43","-70.81666667",1729
106,"3","42.4","-70.1",1642
106,"1","43.23333333","-68.98333333",1470
106,"2","42.4","-68.98333333",1556
106,"4","43.23333333","-70.1",1728
105,"3","40.9","-71.85",1641
105,"1","41.5","-70.81666667",1469
105,"2","40.9","-70.81666667",1555
105,"4","41.5","-71.85",1727
104,"3","40.9","-70.51666667",1640
104,"1","41.56666667","-69.65",1468
104,"2","40.9","-69.65",1554
104,"4","41.56666667","-70.51666667",1726
103,"3","41.31666667","-70.15",1639
103,"1","42.05","-69.16666667",1467
103,"2","41.31666667","-69.16666667",1553
103,"4","42.05","-70.15",1725
102,"3","40.93333333","-70.03333333",1638
102,"1","41.61666667","-69.11666667",1466
102,"2","40.93333333","-69.11666667",1552
102,"4","41.61666667","-70.03333333",1724
101,"3","40.85","-70.6",1637
101,"1","41.58333333","-69.63333333",1465
101,"2","40.85","-69.63333333",1551
101,"4","41.58333333","-70.6",1723
100,"3","40.91666667","-70.61666667",1636
100,"1","41.56666667","-69.75",1464
100,"2","40.91666667","-69.75",1550
100,"4","41.56666667","-70.61666667",1722
99,"1","43.45","-69.66666667",1463
99,"4","43.45","-70.66666667",1721
99,"3","42.73333333","-70.66666667",1635
99,"2","42.73333333","-69.66666667",1549
98,"1","43.68333333","-67.68333333",1462
98,"4","43.68333333","-69.16666667",1720
98,"3","42.71666667","-69.16666667",1634
98,"2","42.71666667","-67.68333333",1548
97,"1","43.78333333","-67.78333333",1461
97,"4","43.78333333","-69.38333333",1719
97,"3","42.78333333","-69.38333333",1633
97,"2","42.78333333","-67.78333333",1547
96,"1","43.36666667","-68.43333333",1460
96,"4","43.36666667","-69.7",1718
96,"3","42.35","-69.7",1632
96,"2","42.35","-68.43333333",1546
95,"1","43.55","-69.45",1459
95,"4","43.55","-70.81666667",1717
95,"3","42.53333333","-70.81666667",1631
95,"2","42.53333333","-69.45",1545
94,"1","43.4","-68.46666667",1458
94,"4","43.4","-69.6",1716
94,"3","42.58333333","-69.6",1630
94,"2","42.58333333","-68.46666667",1544
93,"1","43.83333333","-68.03333333",1457
93,"4","43.83333333","-69.03333333",1715
93,"3","43.1","-69.03333333",1629
93,"2","43.1","-68.03333333",1543
92,"1","43.35","-69.75",1456
92,"4","43.35","-70.8",1714
92,"3","42.58333333","-70.8",1628
92,"2","42.58333333","-69.75",1542
91,"1","43.18333333","-68.8",1455
91,"4","43.18333333","-69.73333333",1713
91,"3","42.51666667","-69.73333333",1627
91,"2","42.51666667","-68.8",1541
90,"1","43.1","-68.25",1454
90,"4","43.1","-69.93333333",1712
90,"3","42.11666667","-69.93333333",1626
90,"2","42.11666667","-68.25",1540
89,"1","43.1","-68.25",1453
89,"4","43.1","-69.93333333",1711
89,"3","42.11666667","-69.93333333",1625
89,"2","42.11666667","-68.25",1539
88,"1","43.7","-68.23333333",1452
88,"4","43.7","-69.15",1710
88,"3","43.03333333","-69.15",1624
88,"2","43.03333333","-68.23333333",1538
87,"1","43.13333333","-68.43333333",1451
87,"4","43.13333333","-69.58333333",1709
87,"3","42.5","-69.58333333",1623
87,"2","42.5","-68.43333333",1537
86,"1","41.85","-67.08333333",1450
86,"4","41.85","-68.01666667",1708
86,"3","41.15","-68.01666667",1622
86,"2","41.15","-67.08333333",1536
85,"1","41.75","-66.83333333",1449
85,"4","41.75","-67.71666667",1707
85,"3","41.08333333","-67.71666667",1621
85,"2","41.08333333","-66.83333333",1535
84,"1","42.06666667","-69.06666667",1448
84,"4","42.06666667","-70.16666667",1706
84,"3","41.25","-70.16666667",1620
84,"2","41.25","-69.06666667",1534
83,"1","42.93333333","-69.53333333",1447
83,"4","42.93333333","-70.4",1705
83,"3","42.3","-70.4",1619
83,"2","42.3","-69.53333333",1533
82,"1","43.3","-69.75",1446
82,"4","43.3","-70.61666667",1704
82,"3","42.66666667","-70.61666667",1618
82,"2","42.66666667","-69.75",1532
81,"1","42.43333333","-69.68333333",1445
81,"4","42.43333333","-70.58333333",1703
81,"3","41.76666667","-70.58333333",1617
81,"2","41.76666667","-69.68333333",1531
80,"1","43.4","-69.73333333",1444
80,"4","43.4","-70.76666667",1702
80,"3","42.66666667","-70.76666667",1616
80,"2","42.66666667","-69.73333333",1530
79,"1","43.26666667","-68.81666667",1443
79,"4","43.26666667","-69.65",1701
79,"3","42.65","-69.65",1615
79,"2","42.65","-68.81666667",1529
78,"1","43.7","-68",1442
78,"4","43.7","-68.95",1700
78,"3","43.06666667","-68.95",1614
78,"2","43.06666667","-68",1528
77,"1","43.25","-69.8",1441
77,"4","43.25","-70.73333333",1699
77,"3","42.53333333","-70.73333333",1613
77,"2","42.53333333","-69.8",1527
57,"1","42.58333333","-69.53333333",1440
57,"4","42.58333333","-70.38333333",1698
57,"3","41.95","-70.38333333",1612
57,"2","41.95","-69.53333333",1526
56,"1","42.96666667","-68.36666667",1439
56,"4","42.96666667","-69.4",1697
56,"3","42.21666667","-69.4",1611
56,"2","42.21666667","-68.36666667",1525
38,"1","41.75","-70.367",1438
38,"4","41.75","-71.233",1696
38,"3","41.083","-71.233",1610
38,"2","41.083","-70.367",1524
36,"1","41.917","-70.267",999
36,"4","42.567","-71.167",1002
36,"3","41.917","-71.167",1001
36,"2","42.567","-70.267",1000
35,"3","42.017","-69.417",1783
35,"4","41.267","-69.417",1784
35,"1","41.267","-70.417",1781
35,"2","42.017","-70.417",1782
34,"3","42.85","-71.117",
34,"2","42.85","-70.15",
34,"1","42.15","-70.15",
34,"4","42.15","-71.117",
3,"4","41","-71.583",
3,"3","41.65","-71.583",
3,"2","41.65","-70.717",
3,"1","41","-70.717",
